lemon,0,109,0,0,1,7,18,26,19,33,1.736842105,12,7,2,1,3.174311927,2
lemon,1,102,0,3,1,8,22,25,23,36,1.565217391,7,6,2,1,3.774509804,2
lemon,2,105,0,0,2,8,18,24,20,32,1.6,11,6,2,1,3.257142857,1
lemon,3,102,0,0,7,15,17,21,24,36,1.5,15,5,2,1,5.156862745,4
lemon,4,153,0,0,2,6,26,26,28,32,1.142857143,14,10,3,1,2.437908497,2
lemon,5,118,0,0,6,12,16,27,22,39,1.772727273,15,10,2,1,3.898305085,4
lemon,6,102,0,0,4,12,18,23,22,35,1.590909091,10,5,2,1,4.117647059,7
lemon,7,93,0,0,8,14,16,19,24,33,1.375,10,6,2,1,4.709677419,10
lemon,8,128,0,0,2,8,18,32,20,40,2,21,6,2,1,3.2734375,8
lemon,9,112,0,0,1,9,16,23,17,32,1.882352941,11,7,2,1,1.839285714,0
lemon,10,132,0,1,10,11,19,26,29,38,1.310344828,10,10,2,1,4.984848485,8
lemon,11,87,0,1,4,7,16,20,20,28,1.4,8,6,2,1,2.689655172,3
lemon,12,102,0,1,7,7,19,25,26,33,1.269230769,9,6,2,1,4.333333333,2
lemon,13,96,0,0,3,4,18,24,21,28,1.333333333,8,5,2,1,2.4375,2
lemon,14,130,0,1,5,6,21,24,26,31,1.192307692,16,8,3,1,3.807692308,2
lemon,15,126,0,0,4,9,21,28,25,37,1.48,12,6,2,1,4.063492063,1
lemon,16,104,0,3,2,22,16,19,18,44,2.444444444,21,3,2,1,3.788461538,12
lemon,17,127,0,0,0,5,22,30,22,35,1.590909091,14,6,2,1,2.787401575,0
lemon,18,94,0,0,8,5,13,22,21,27,1.285714286,13,7,2,1,3.117021277,7
lemon,19,125,0,0,0,10,19,31,19,41,2.157894737,14,4,2,1,2.984,8
lemon,20,94,0,1,2,20,19,15,21,36,1.714285714,10,6,2,1,3.234042553,0
lemon,21,84,0,0,6,4,15,20,21,24,1.142857143,12,7,2,1,3.178571429,3
lemon,22,101,0,0,5,19,16,19,21,38,1.80952381,15,5,2,1,4.554455446,2
lemon,23,149,0,0,2,6,22,35,24,41,1.708333333,14,6,2,1,3.946308725,0
lemon,24,129,0,0,5,13,23,24,28,37,1.321428571,10,8,2,1,4.209302326,7
lemon,25,111,0,0,4,5,20,31,24,36,1.5,11,6,2,1,4.36036036,4
lemon,26,113,0,4,0,10,21,26,21,40,1.904761905,10,5,2,1,3.495575221,4
lemon,27,113,0,0,9,10,17,26,26,36,1.384615385,12,6,2,1,5.123893805,1
lemon,28,127,0,0,1,8,19,30,20,38,1.9,18,5,2,1,3.645669291,0
lemon,29,110,0,0,7,12,16,26,23,38,1.652173913,15,4,2,1,4.790909091,7
lemon,30,99,0,0,3,9,18,21,21,30,1.428571429,11,7,1,1,3.202020202,0
lemon,31,167,0,0,2,2,26,39,28,41,1.464285714,11,8,2,1,3.778443114,0
lemon,32,101,0,0,7,17,19,18,26,35,1.346153846,8,6,2,1,5.188118812,9
lemon,33,90,0,0,3,11,16,21,19,32,1.684210526,11,5,2,1,3.7,4
lemon,34,121,0,0,0,4,24,28,24,32,1.333333333,9,6,2,1,2.94214876,0
lemon,35,111,0,0,9,13,16,23,25,36,1.44,16,8,2,1,4.198198198,10
lemon,36,109,0,0,11,13,19,22,30,35,1.166666667,8,7,2,1,5.366972477,5
lemon,37,130,0,0,7,9,21,32,28,41,1.464285714,13,6,2,1,4.907692308,8
lemon,38,88,0,0,2,7,18,20,20,27,1.35,7,6,2,1,3.079545455,0
lemon,39,102,0,0,4,23,18,16,22,39,1.772727273,11,5,2,1,4.803921569,5
lemon,40,130,0,1,2,3,19,35,21,39,1.857142857,13,6,2,1,3.369230769,5
lemon,41,118,0,1,2,7,23,26,25,34,1.36,9,7,2,1,3.211864407,1
lemon,42,95,0,0,2,14,16,20,18,34,1.888888889,11,5,2,1,3.294736842,4
lemon,43,86,0,0,6,15,16,16,22,31,1.409090909,9,5,2,1,4.162790698,7
lemon,44,115,0,0,5,11,18,25,23,36,1.565217391,14,6,2,1,4.156521739,1
lemon,45,133,0,0,0,11,25,29,25,40,1.6,14,7,2,1,4.383458647,0
lemon,46,119,0,0,13,2,23,22,36,24,0.666666667,7,10,17,1,3.983193277,0
lemon,47,95,0,0,8,11,15,23,23,34,1.47826087,10,5,2,1,4.305263158,11
lemon,48,98,0,0,2,10,16,23,18,33,1.833333333,13,5,1,1,2.867346939,1
lemon,49,95,1,0,2,12,18,19,21,31,1.476190476,10,6,2,2,3.147368421,12
lemon,50,101,0,0,10,16,16,20,26,36,1.384615385,11,6,2,2,5.188118812,12
lemon,51,132,0,0,3,3,20,35,23,38,1.652173913,12,6,2,1,3.53030303,2
lemon,52,95,0,1,1,15,18,20,19,36,1.894736842,13,4,2,1,3.747368421,1
lemon,53,117,0,0,1,6,22,26,23,32,1.391304348,11,6,2,1,3.273504274,0
lemon,54,116,0,2,1,5,21,25,22,32,1.454545455,10,6,2,1,2.568965517,0
lemon,55,142,0,0,1,9,22,34,23,43,1.869565217,16,6,2,1,3.366197183,0
lemon,56,123,0,0,4,3,19,33,23,36,1.565217391,14,6,2,1,3.74796748,4
lemon,57,98,0,0,5,28,16,13,21,41,1.952380952,12,4,2,1,4.602040816,14
lemon,58,92,0,0,6,21,18,15,24,36,1.5,9,5,2,1,5.217391304,12
lemon,59,91,0,3,7,11,16,20,23,34,1.47826087,9,5,2,1,3.835164835,3
lemon,60,129,0,0,3,9,20,30,23,39,1.695652174,11,6,2,1,3.813953488,1
lemon,61,114,0,0,12,17,20,23,32,40,1.25,9,6,2,1,5.701754386,12
lemon,62,122,0,0,1,4,20,31,21,35,1.666666667,17,5,2,1,3.409836066,1
lemon,63,80,0,1,1,3,15,19,16,23,1.4375,12,7,2,1,1.7875,0
lemon,64,117,0,0,1,12,21,28,22,40,1.818181818,14,4,2,1,4.179487179,6
lemon,65,101,0,0,1,9,15,24,16,33,2.0625,12,5,2,1,2.544554455,1
lemon,66,116,0,1,1,8,20,26,21,35,1.666666667,14,6,2,1,3.198275862,1
lemon,67,89,0,1,6,17,15,15,21,33,1.571428571,10,6,2,1,4.303370787,8
lemon,68,127,0,2,1,2,22,32,23,36,1.565217391,11,5,2,1,3.133858268,1
lemon,69,136,0,0,0,15,26,26,26,41,1.576923077,11,7,1,1,4.455882353,0
lemon,70,106,0,0,2,11,20,23,22,34,1.545454545,10,5,2,1,3.783018868,3
lemon,71,105,0,0,1,12,17,25,18,37,2.055555556,11,5,2,1,3.076190476,5
lemon,72,122,0,0,0,7,21,28,21,35,1.666666667,12,7,2,0,0,5
lemon,73,131,0,0,2,4,25,28,27,32,1.185185185,10,10,2,1,3.122137405,0
lemon,74,122,0,1,0,10,21,26,21,37,1.761904762,14,6,2,1,3.31147541,1
lemon,75,99,0,0,5,4,16,24,21,28,1.333333333,10,6,2,1,2.333333333,2
lemon,76,94,0,0,1,28,20,10,21,38,1.80952381,11,6,2,1,5.031914894,11
lemon,77,134,0,0,4,1,27,33,31,34,1.096774194,14,6,2,1,4.186567164,6
lemon,78,100,0,0,1,4,23,16,24,20,0.833333333,9,13,2,1,2.67,1
lemon,79,123,0,0,2,11,21,26,23,37,1.608695652,11,7,2,1,3.308943089,4
lemon,80,120,0,1,0,5,20,30,20,36,1.8,14,7,2,1,3.05,1
lemon,81,98,0,0,4,11,18,22,22,33,1.5,11,5,2,1,4.224489796,6
lemon,82,106,0,1,3,5,20,27,23,33,1.434782609,10,6,2,1,3.103773585,8
lemon,83,66,0,0,4,4,12,15,16,19,1.1875,8,5,2,1,2.045454545,1
lemon,84,132,0,0,5,3,32,27,37,30,0.810810811,8,8,23,1,4.318181818,0
lemon,85,116,0,0,1,15,19,26,20,41,2.05,27,6,2,1,4.034482759,6
lemon,86,100,1,6,1,8,16,20,18,34,1.888888889,13,5,2,1,1.95,4
lemon,87,108,0,2,2,8,19,22,21,32,1.523809524,12,6,2,1,2.37037037,7
lemon,88,106,0,0,1,8,20,27,21,35,1.666666667,12,5,2,1,3.70754717,4
lemon,89,136,0,0,3,4,25,34,28,38,1.357142857,9,7,2,1,4.205882353,1
lemon,90,111,0,0,1,8,18,28,19,36,1.894736842,11,5,2,1,3.108108108,1
lemon,91,112,0,2,2,5,18,26,20,33,1.65,13,7,2,1,3.035714286,3
lemon,92,79,0,0,5,22,14,11,19,33,1.736842105,12,5,2,1,4.202531646,14
lemon,93,121,0,0,2,2,21,30,23,32,1.391304348,12,7,2,1,3.132231405,0
lemon,94,88,0,6,6,11,10,18,16,35,2.1875,13,5,2,1,2.420454545,7
lemon,95,132,0,1,12,7,16,32,28,40,1.428571429,15,8,2,0,0,6
lemon,96,105,0,0,0,6,18,24,18,30,1.666666667,11,6,1,1,2.438095238,0
lemon,97,79,0,0,0,11,15,15,15,26,1.733333333,12,5,1,1,2.683544304,0
lemon,98,95,0,0,6,20,15,16,21,36,1.714285714,14,4,2,1,4.747368421,8
lemon,99,130,0,0,6,13,25,27,31,40,1.290322581,11,9,2,1,5.461538462,9
tree,0,121,2,8,25,1,13,21,40,30,0.75,14,22,1,0,0,2
tree,1,141,0,5,12,0,25,29,37,34,0.918918919,21,8,1,0,0,4
tree,2,78,0,2,18,1,6,17,24,20,0.833333333,14,13,1,0,0,8
tree,3,231,0,1,11,0,26,35,37,36,0.972972973,32,22,1,1,2.073593074,0
tree,4,142,0,20,19,1,18,17,37,38,1.027027027,32,19,1,0,0,0
tree,5,111,0,2,24,0,13,17,37,19,0.513513514,11,15,1,0,0,2
tree,6,124,0,6,22,0,16,25,38,31,0.815789474,15,20,1,0,0,2
tree,7,93,0,10,23,1,10,18,33,29,0.878787879,10,10,1,0,0,11
tree,8,156,0,6,18,2,20,28,38,36,0.947368421,18,21,1,0,0,1
tree,9,131,0,3,19,4,14,21,33,28,0.848484848,17,19,1,1,2.229007634,3
tree,10,172,1,0,10,0,25,32,36,32,0.888888889,16,17,1,1,2.302325581,0
tree,11,144,0,11,21,1,16,31,37,43,1.162162162,19,9,1,0,0,4
tree,12,132,0,9,18,0,19,24,37,33,0.891891892,13,17,1,0,0,3
tree,13,102,0,9,24,6,12,17,36,32,0.888888889,8,9,1,0,0,12
tree,14,134,0,0,26,18,13,19,39,37,0.948717949,18,14,1,2,4.253731343,0
tree,15,112,0,4,18,0,13,23,31,27,0.870967742,13,12,1,0,0,6
tree,16,120,1,8,25,1,14,21,40,30,0.75,13,17,1,0,0,11
tree,17,140,0,5,9,0,25,25,34,30,0.882352941,13,10,1,0,0,0
tree,18,128,0,11,22,0,14,25,36,36,1,16,15,1,0,0,8
tree,19,124,0,14,18,1,14,20,32,35,1.09375,18,16,1,0,0,2
tree,20,151,0,1,12,1,21,31,33,33,1,22,18,1,0,0,0
tree,21,137,0,6,19,1,20,20,39,27,0.692307692,12,16,1,0,0,1
tree,22,177,0,0,18,2,25,29,43,31,0.720930233,14,16,3,0,0,3
tree,23,121,13,0,1,21,18,11,32,32,1,17,23,1,0,0,0
tree,24,135,0,0,23,4,15,20,38,24,0.631578947,21,19,1,1,3.385185185,4
tree,25,159,0,0,20,0,21,31,41,31,0.756097561,10,15,1,1,2.119496855,4
tree,26,122,0,4,23,0,9,25,32,29,0.90625,19,16,1,0,0,5
tree,27,129,0,8,22,0,10,25,32,33,1.03125,21,12,1,0,0,2
tree,28,116,0,16,10,1,18,17,28,34,1.214285714,14,9,1,0,0,0
tree,29,91,1,2,23,3,6,14,30,19,0.633333333,19,13,1,1,2.285714286,2
tree,30,160,0,3,14,8,24,26,38,37,0.973684211,17,13,1,0,0,3
tree,31,134,0,6,22,0,14,30,36,36,1,25,11,1,0,0,13
tree,32,137,0,9,20,0,18,25,38,34,0.894736842,19,12,1,0,0,3
tree,33,127,0,10,20,0,16,27,36,37,1.027777778,11,12,1,0,0,6
tree,34,104,0,4,19,0,14,15,33,19,0.575757576,11,13,1,0,0,0
tree,35,122,0,8,16,0,17,18,33,26,0.787878788,18,11,1,0,0,2
tree,36,135,0,12,20,1,18,18,38,31,0.815789474,15,21,1,0,0,2
tree,37,124,1,7,26,0,11,25,38,32,0.842105263,15,15,1,0,0,2
tree,38,148,0,8,15,2,23,23,38,33,0.868421053,14,16,1,0,0,0
tree,39,133,0,10,12,2,24,19,36,31,0.861111111,12,13,1,0,0,0
tree,40,191,0,3,21,0,21,36,42,39,0.928571429,25,21,1,0,0,4
tree,41,130,0,10,13,2,22,18,35,30,0.857142857,10,14,1,0,0,0
tree,42,213,0,6,3,2,36,22,39,30,0.769230769,16,24,1,7,0.079812207,17
tree,43,169,0,0,24,0,14,37,38,37,0.973684211,32,11,1,2,3.804733728,5
tree,44,132,0,14,25,0,14,24,39,38,0.974358974,13,18,1,0,0,7
tree,45,144,0,10,14,3,25,17,39,30,0.769230769,13,19,1,0,0,1
tree,46,129,0,7,19,0,12,26,31,33,1.064516129,23,17,1,0,0,4
tree,47,140,0,2,8,0,27,28,35,30,0.857142857,11,10,1,0,0,0
tree,48,139,0,0,22,0,15,29,37,29,0.783783784,18,13,1,0,0,0
tree,49,115,0,4,16,2,17,23,33,29,0.878787879,19,9,1,0,0,8
tree,50,147,0,13,10,2,24,23,34,38,1.117647059,22,10,1,0,0,0
tree,51,155,2,2,18,0,19,29,39,31,0.794871795,14,20,1,0,0,3
tree,52,148,0,8,15,1,19,24,34,33,0.970588235,22,13,1,1,2.945945946,2
tree,53,147,0,8,14,1,24,26,38,35,0.921052632,12,20,1,0,0,0
tree,54,168,0,1,24,0,15,36,39,37,0.948717949,37,16,1,2,3.928571429,7
tree,55,129,0,13,24,0,14,25,38,38,1,25,11,1,0,0,5
tree,56,122,0,8,21,0,15,23,36,31,0.861111111,12,14,1,0,0,2
tree,57,177,0,0,26,14,14,31,40,45,1.125,45,20,1,1,3.276836158,0
tree,58,148,0,5,22,0,18,30,40,35,0.875,15,18,1,0,0,9
tree,59,120,0,0,14,6,18,18,32,24,0.75,15,19,1,1,1.658333333,1
tree,60,96,0,16,14,0,15,14,29,30,1.034482759,12,15,1,0,0,4
tree,61,157,0,10,12,3,26,25,38,38,1,13,12,1,0,0,0
tree,62,146,0,4,21,1,15,29,36,34,0.944444444,21,16,1,0,0,0
tree,63,115,2,3,22,10,14,14,38,27,0.710526316,11,17,1,0,0,4
tree,64,110,0,9,12,1,20,14,32,24,0.75,10,15,1,0,0,1
tree,65,157,0,16,18,0,19,23,37,39,1.054054054,24,17,1,0,0,0
tree,66,106,0,19,21,0,10,22,31,41,1.322580645,16,10,1,0,0,15
tree,67,124,0,4,19,0,17,26,36,30,0.833333333,12,19,1,1,0.008064516,4
tree,68,146,0,5,19,0,18,29,37,34,0.918918919,21,13,1,0,0,1
tree,69,115,0,4,14,3,17,20,31,27,0.870967742,15,16,1,0,0,0
tree,70,111,0,9,16,1,18,19,34,29,0.852941176,10,12,1,0,0,5
tree,71,172,0,8,13,1,20,26,33,35,1.060606061,35,19,1,1,2.145348837,0
tree,72,174,0,8,13,0,21,30,34,38,1.117647059,34,20,1,1,1.954022989,0
tree,73,148,0,7,14,9,26,21,40,37,0.925,18,19,1,1,1.527027027,5
tree,74,145,0,9,16,1,21,23,37,33,0.891891892,14,17,1,0,0,0
tree,75,129,0,14,21,0,14,22,35,36,1.028571429,22,18,1,0,0,2
tree,76,136,0,7,20,0,16,26,36,33,0.916666667,15,19,1,0,0,3
tree,77,108,0,12,22,0,12,21,34,33,0.970588235,9,9,1,0,0,10
tree,78,131,0,11,15,1,22,22,37,34,0.918918919,20,10,1,0,0,1
tree,79,135,0,0,22,20,15,17,37,37,1,11,16,1,2,4.466666667,0
tree,80,154,0,12,15,1,22,23,37,36,0.972972973,14,17,1,0,0,0
tree,81,112,0,6,15,4,18,17,33,27,0.818181818,11,17,1,0,0,3
tree,82,103,1,14,23,1,11,16,35,31,0.885714286,13,12,1,0,0,2
tree,83,92,0,5,14,1,12,19,26,25,0.961538462,15,11,1,0,0,5
tree,84,135,0,4,20,4,14,28,34,36,1.058823529,21,14,1,0,0,2
tree,85,126,0,21,26,2,16,19,42,42,1,12,18,1,0,0,8
tree,86,132,0,14,18,0,16,21,34,35,1.029411765,26,15,1,0,0,2
tree,87,126,0,9,23,0,14,26,37,35,0.945945946,19,14,1,0,0,12
tree,88,145,0,8,18,0,21,29,39,37,0.948717949,15,8,1,0,0,3
tree,89,122,0,12,19,0,14,22,33,34,1.03030303,19,10,1,0,0,2
tree,90,110,0,7,17,0,17,19,34,26,0.764705882,10,18,1,0,0,3
tree,91,152,0,5,17,0,22,32,39,37,0.948717949,16,10,1,0,0,7
tree,92,136,0,15,20,0,18,18,38,33,0.868421053,17,24,1,0,0,0
tree,93,114,0,9,12,2,17,19,29,30,1.034482759,15,9,1,0,0,2
tree,94,141,25,0,1,30,18,12,44,42,0.954545455,25,33,1,0,0,2
tree,95,127,0,16,26,1,13,21,39,38,0.974358974,19,10,1,0,0,7
tree,96,94,2,21,14,2,12,13,28,36,1.285714286,14,10,1,0,0,2
tree,97,133,0,4,19,1,17,29,36,34,0.944444444,13,12,1,0,0,7
tree,98,149,0,8,20,0,18,26,38,34,0.894736842,13,16,1,0,0,2
tree,99,136,0,10,21,0,18,25,39,35,0.897435897,16,11,1,0,0,2
cherry,0,82,9,3,14,6,9,14,32,23,0.71875,12,12,1,1,3.329268293,4
cherry,1,107,2,0,25,15,10,17,37,32,0.864864865,12,7,1,1,6.224299065,7
cherry,2,66,6,1,16,11,7,10,29,22,0.75862069,7,6,1,1,3.803030303,9
cherry,3,100,1,0,19,11,12,19,32,30,0.9375,12,6,1,1,5.07,6
cherry,4,112,2,0,23,8,14,22,39,30,0.769230769,11,8,1,1,5.116071429,7
cherry,5,122,4,0,20,13,15,20,39,33,0.846153846,14,11,1,1,5.795081967,6
cherry,6,86,5,5,17,13,9,14,31,32,1.032258065,9,11,1,1,4.244186047,8
cherry,7,117,0,0,5,3,28,23,33,26,0.787878788,12,12,1,1,4.008547009,3
cherry,8,131,2,0,16,5,20,27,38,32,0.842105263,13,8,1,1,4.465648855,0
cherry,9,132,1,0,9,7,26,21,36,28,0.777777778,9,9,1,2,3.272727273,0
cherry,10,96,1,0,9,4,16,20,26,24,0.923076923,13,8,1,1,3.229166667,0
cherry,11,133,7,0,9,4,23,26,39,30,0.769230769,15,11,1,1,4.090225564,0
cherry,12,88,4,0,16,7,11,17,31,24,0.774193548,11,8,1,1,4.045454545,7
cherry,13,126,0,0,22,14,13,21,35,35,1,16,13,1,2,6.912698413,9
cherry,14,106,2,0,20,17,14,16,36,33,0.916666667,10,8,1,1,6.320754717,12
cherry,15,74,3,0,17,20,8,8,28,28,1,7,8,1,1,5.797297297,15
cherry,16,138,1,0,12,6,28,21,41,27,0.658536585,9,10,1,6,4.173913043,0
cherry,17,85,2,0,10,7,12,14,24,21,0.875,7,10,1,1,3.117647059,1
cherry,18,113,0,3,9,5,18,18,27,26,0.962962963,15,13,1,2,1.053097345,5
cherry,19,110,1,0,12,7,19,20,32,27,0.84375,14,15,1,1,4.872727273,2
cherry,20,66,6,5,15,4,7,14,28,23,0.821428571,6,8,1,1,3.090909091,12
cherry,21,125,4,0,17,10,15,25,36,35,0.972222222,14,9,1,1,4.912,12
cherry,22,100,0,0,13,1,15,25,28,26,0.928571429,10,11,1,2,4.16,2
cherry,23,116,1,0,17,15,14,21,32,36,1.125,13,10,1,1,5.931034483,5
cherry,24,104,1,1,11,7,20,17,32,25,0.78125,9,11,1,1,3.519230769,0
cherry,25,110,2,0,13,5,19,21,34,26,0.764705882,11,10,1,1,3.845454545,0
cherry,26,92,10,0,11,12,13,14,34,26,0.764705882,8,8,1,1,3.858695652,4
cherry,27,88,3,0,5,3,17,18,25,21,0.84,8,8,1,1,2.602272727,0
cherry,28,104,2,0,12,13,16,15,30,28,0.933333333,12,12,1,1,4.307692308,1
cherry,29,134,5,0,13,2,21,30,39,32,0.820512821,15,11,1,1,4.26119403,1
cherry,30,107,0,2,17,10,15,19,32,31,0.96875,10,10,1,1,5.626168224,12
cherry,31,97,7,0,12,2,13,16,32,18,0.5625,9,9,1,3,1.917525773,0
cherry,32,85,3,0,10,7,14,18,27,25,0.925925926,8,7,1,1,3.764705882,7
cherry,33,107,4,0,18,10,15,22,37,32,0.864864865,10,9,1,1,5.336448598,9
cherry,34,114,5,0,15,10,18,20,38,30,0.789473684,9,10,1,1,5.175438596,2
cherry,35,133,0,0,25,7,15,28,40,35,0.875,10,10,1,2,6.278195489,11
cherry,36,110,0,6,10,4,21,18,31,28,0.903225806,7,14,1,1,3.072727273,0
cherry,37,69,0,4,11,5,12,11,23,20,0.869565217,8,8,1,1,2.260869565,0
cherry,38,93,4,0,11,11,16,19,31,30,0.967741935,8,7,1,1,4.88172043,1
cherry,39,77,0,4,14,8,12,12,26,24,0.923076923,7,16,1,1,4.25974026,1
cherry,40,85,3,0,21,10,8,16,32,26,0.8125,11,10,1,1,5.129411765,1
cherry,41,105,5,0,10,6,16,22,31,28,0.903225806,14,9,1,1,3.952380952,2
cherry,42,125,5,0,12,9,16,23,33,32,0.96969697,15,11,1,1,3.992,0
cherry,43,97,5,0,11,2,15,25,31,27,0.870967742,10,7,1,1,4.350515464,7
cherry,44,73,0,0,8,6,15,14,23,20,0.869565217,8,11,1,1,3.630136986,7
cherry,45,145,0,0,16,11,23,25,39,36,0.923076923,13,9,1,1,5.868965517,0
cherry,46,115,13,1,10,2,14,20,37,23,0.621621622,11,19,1,1,2.017391304,0
cherry,47,106,2,9,18,18,12,10,32,37,1.15625,14,16,1,1,4.669811321,5
cherry,48,100,8,0,18,11,9,16,35,27,0.771428571,15,12,1,1,4.36,4
cherry,49,101,6,1,15,0,13,17,34,18,0.529411765,10,13,1,2,1.732673267,1
cherry,50,103,4,0,14,7,15,21,33,28,0.848484848,10,12,1,1,4.990291262,5
cherry,51,74,2,0,10,9,11,14,23,23,1,8,7,1,1,3.662162162,1
cherry,52,86,17,0,10,8,9,14,36,22,0.611111111,10,9,1,1,2.755813953,3
cherry,53,93,6,0,16,10,12,15,34,25,0.735294118,7,11,1,1,4.537634409,0
cherry,54,108,3,0,18,15,10,19,31,34,1.096774194,20,10,1,1,5.805555556,4
cherry,55,65,4,0,9,6,10,14,23,20,0.869565217,9,7,1,1,3.246153846,7
cherry,56,118,0,0,16,10,17,23,33,33,1,14,8,1,1,5.771186441,11
cherry,57,95,4,0,17,8,11,21,32,29,0.90625,14,7,1,1,5.136842105,7
cherry,58,113,7,0,14,6,14,22,35,28,0.8,16,10,1,1,3.911504425,0
cherry,59,102,4,0,19,16,12,17,35,33,0.942857143,12,11,1,1,6.333333333,8
cherry,60,113,1,1,15,11,16,16,32,28,0.875,15,11,1,1,3.504424779,0
cherry,61,143,3,0,16,6,23,29,42,35,0.833333333,10,10,1,1,4.741258741,1
cherry,62,88,5,0,24,16,7,13,36,29,0.805555556,9,9,1,1,6.443181818,14
cherry,63,83,0,5,6,15,15,11,21,31,1.476190476,8,9,1,1,3.746987952,4
cherry,64,108,2,0,19,7,13,23,34,30,0.882352941,11,7,1,1,5.009259259,6
cherry,65,109,4,0,23,15,11,21,38,36,0.947368421,11,8,1,1,7.449541284,14
cherry,66,102,0,0,10,13,19,17,29,30,1.034482759,10,11,1,1,4.794117647,3
cherry,67,99,5,0,15,9,13,24,33,33,1,11,6,1,1,5.333333333,12
cherry,68,94,4,0,18,12,11,17,33,29,0.878787879,14,10,1,1,5.425531915,1
cherry,69,116,1,0,9,10,21,18,31,28,0.903225806,14,13,1,1,4.215517241,0
cherry,70,108,0,0,11,10,16,21,27,31,1.148148148,12,8,1,2,3.731481481,0
cherry,71,95,1,1,9,6,15,19,25,26,1.04,8,8,1,2,0.515789474,2
cherry,72,91,4,0,8,11,16,17,28,28,1,11,8,1,1,4.692307692,6
cherry,73,140,6,0,14,4,19,30,39,34,0.871794872,13,14,1,1,5.228571429,0
cherry,74,92,1,4,13,9,15,14,29,27,0.931034483,10,12,1,1,3.543478261,4
